customerId,customerFName,customerLName,customerCity
4114,Mary,Schultz,Caguas
4115,Bobby,Mcgee,Chicago
4116,Mary,Smith,Elgin
4117,Matthew,Harrison,Raleigh
4118,Mary,Barton,Caguas
4119,Peter,Smith,Santa Ana
4120,Mary,Ortiz,Cordova
4121,Cynthia,Doyle,Caguas
4122,Mary,Smith,Chicago
4123,Elizabeth,Andrews,Princeton
4124,Jerry,Larsen,Caguas
4127,Christopher,Smith,Tempe
4128,Mary,Simmons,Caguas
4130,Amber,Smith,Williamsport
4131,Mary,Butler,Guayama
4132,Thomas,Smith,Caguas
4136,John,Estrada,Caguas
4137,Roy,Hobbs,Tucson
4138,Mary,Smith,Caguas
4141,Mary,Wood,Caguas
4142,Matthew,Roth,Wheaton
4143,Mary,Smith,Reno
4144,David,Collins,Caguas
4145,Tyler,Fernandez,West Orange
4146,Mary,Brock,Caguas
4147,Karen,Gillespie,Dorchester Center
4148,Debra,Hendrix,Caguas
4149,Mary,Smith,Ithaca
4150,Jordan,Riley,Madera
4151,Mary,Smith,Caguas
4152,Deborah,Martinez,Brooklyn
4153,Kathleen,Torres,Sugar Land
4154,Mary,Smith,Caguas
4155,Scott,Camacho,Westminster
4156,Mary,Smith,Fairfield
4159,Mary,Castillo,Laredo
4160,Amy,Ryan,Caguas
4161,Heather,York,Chicago
4162,Benjamin,Smith,Brooklyn
4163,Grace,Welch,Caguas
4164,Mary,Smith,Panorama City
4165,Elizabeth,Garcia,Tucson
4166,Katherine,Wise,Caguas
4167,Mary,Roman,Malden
4168,Zachary,Smith,Weslaco
4169,Mary,Palmer,Elgin
4171,Jordan,White,Caguas
4172,Mary,Ochoa,Aurora
4176,Mary,Ho,Caguas
4177,Linda,Smith,Chesapeake
4178,Edward,Martinez,Miami
4180,Mary,Hicks,Brooklyn
4181,Aaron,Hudson,Ventura
4182,Mary,Contreras,Caguas
4183,Kathleen,Glover,Chicago
4184,Brittany,Smith,Conway
4186,Joseph,Smith,Caguas
4187,Jesse,Mack,Augusta
4188,Mary,Smith,Caguas
4189,Heather,Johnson,Los Angeles
4190,Mary,Martinez,Woonsocket
4192,Mary,Figueroa,New York
4193,Daniel,Haas,Sanford
4194,Lisa,Smith,Caguas
4195,Katherine,Lawrence,Dallas
4196,Mary,Huffman,Lynnwood
4197,George,Smith,Caguas
4198,Tammy,Guzman,Los Angeles
4200,Ralph,Campbell,Eugene
4201,Mary,Smith,Caguas
4202,Kimberly,Griffin,Catonsville
4203,Eric,Nolan,Portland
4207,Linda,Luna,Caguas
4208,Samuel,Smith,Atlanta
4210,Matthew,Roach,Phoenix
4211,Mary,Smith,Caguas
4212,Robert,Mendez,Fresno
4213,Michael,Townsend,Spring Valley
4214,Olivia,Smith,Caguas
4215,Mary,Phillips,Miami
4216,Michael,Smith,Dallas
4217,Paul,Doyle,Greenville
4218,Mary,Rodgers,Caguas
4219,Linda,Smith,Hamilton
4220,Mary,Morgan,Caguas
4223,Betty,Rhodes,Caguas
4224,Mary,Smith,Brooklyn
4225,Amy,Wright,Los Angeles
4226,Katherine,Smith,Hialeah
4229,Barbara,Smith,Lockport
4231,Arthur,Smith,Saint Paul
4233,Matthew,Smith,Parkville
4234,Dorothy,Spencer,Lilburn
4235,Mary,Smith,Powder Springs
4236,Sandra,Monroe,Caguas
4238,Bryan,Griffin,Caguas
4239,Mary,Smith,Houston
4240,Kenneth,Collins,Caguas
4241,Mary,Long,Daly City
4242,Benjamin,Arroyo,West Orange
4243,Mary,Smith,Caguas
4244,Mark,Hooper,Glendale
4245,Steven,Smith,Columbia
4246,Mary,Cunningham,Caguas
4250,Sharon,Smith,Dallas
4251,Mary,Serrano,Caguas
4254,Mary,Roberts,South Richmond Hill
4255,Brittany,Smith,Caguas
4256,Mary,Tate,Bronx
4257,William,Smith,Caguas
4258,Charles,Rogers,San Diego
4259,Thomas,Trujillo,Caguas
4261,Amber,Nguyen,Canton
4262,Mary,Smith,Detroit
4263,Paul,Atkins,Caguas
4264,Michelle,Stuart,Chicago
4265,Debra,Smith,Anaheim
4266,Mary,Edwards,Miami
4267,Ashley,Peters,Loveland
4268,Ruth,Deleon,Caguas
4269,Mary,Calderon,Tustin
4270,Charles,Smith,Caguas
4271,Andrea,Alexander,Carmichael
4273,Walter,Osborne,Tucson
4274,Mary,Smith,Caguas
4275,Sandra,Allen,Waipahu
4276,Jacqueline,Page,Riverside
4277,Mary,Juarez,Caguas
4279,Jack,Meyer,Caguas
4281,Kenneth,Phelps,Garland
4282,Mary,Smith,Lancaster
4283,Eugene,Hardin,Caguas
4285,Johnny,Cox,Compton
4286,Mary,Hunter,Caguas
4287,Stephen,Smith,Bakersfield
4288,Mary,Avery,Carrollton
4289,Robert,Smith,New York
4290,Lori,Davis,Caguas
4291,Mary,Finley,Corona
4292,Sean,Smith,Dearborn
4293,Mary,Stanley,Caguas
4294,Christopher,Espinoza,Brownsville
4295,Jessica,Smith,New York
4296,Edward,Sanchez,Webster
4297,Mary,Torres,Caguas
4298,Walter,Reyes,Ontario
4299,Mary,Smith,Caguas
4300,Michael,Lucas,Forest Hills
4301,Emily,Smith,Newark
4303,Mary,Smith,Honolulu
4304,Joe,Martinez,Caguas
4305,Mary,Smith,Gardena
4306,Janice,Griffin,Norfolk
4307,Mary,Mora,Caguas
4308,William,Smith,Irvington
4310,Andrew,Smith,Modesto
4311,Albert,Collins,Caguas
4312,Mary,Smith,Los Angeles
4314,Catherine,Curry,Enfield
4315,Mary,Smith,Caguas
4316,Kevin,Tran,Indianapolis
4317,Jean,Sutton,Caguas
4318,Mary,Fletcher,San Benito
4320,Jordan,Taylor,Caguas
4321,Juan,Tanner,Honolulu
4322,Mary,Rasmussen,Caguas
4324,Carolyn,Munoz,Carson
4325,Douglas,Smith,Caguas
4326,Mary,Ferguson,Riverside
4327,Sarah,Greene,Caguas
4328,Doris,Smith,Elyria
4330,Robert,Cantrell,Caguas
4332,Mary,Juarez,Albany
4333,Janet,Smith,Columbus
4336,David,Reed,Azusa
4337,Brandon,Sullivan,Caguas
4338,Mary,Michael,Gilroy
4339,Ruth,Smith,Astoria
4340,Stephen,Beck,Caguas
4341,Mary,Smith,Hempstead
4342,David,Hartman,Caguas
4343,Donald,Cuevas,Tallahassee
4344,Justin,Smith,Caguas
4347,Angela,Merritt,Bakersfield
4348,Mary,Smith,Caguas
4349,Donna,Williams,Salt Lake City
4350,Mary,Turner,Caguas
4351,Patricia,Mahoney,Antioch
4352,Henry,Smith,Memphis
4353,Mary,Sutton,Clementon
4354,Lori,Clements,Caguas
4358,Joseph,Pena,Caguas
4359,Nathan,Smith,Brooklyn
4361,David,Smith,Caguas
4362,Christopher,Clayton,Roswell
4364,Samantha,Anderson,Los Angeles
4365,Mary,Young,Mission Viejo
4366,Shirley,Riley,Caguas
4367,Danielle,Moran,Springfield
4368,Mary,Smith,Caguas
4369,Joan,Johnson,Cupertino
4371,Doris,Roberson,Saint Charles
4372,Mary,Smith,Caguas
4373,Andrea,Elliott,Lockport
4374,Mary,Smith,Caguas
4375,Stephanie,Norton,Cleveland
4376,Scott,Smith,Caguas
4377,Mary,Chang,Murfreesboro
4378,William,Smith,Caguas
4379,George,Smith,Detroit
4380,Mary,Lopez,Caguas
4381,Jordan,Becker,Chicago
4382,Mary,Smith,Caguas
4383,Nicholas,Collins,Taylor
4384,Marie,Park,Denver
4385,Mary,Smith,Caguas
4386,Rose,Foster,Brooklyn
4387,Mary,Smith,Rio Grande
4389,Heather,Walker,Caguas
4390,Kelly,Mcknight,Marietta
4394,Christopher,Smith,Provo
4395,Sandra,Gomez,Caguas
4396,Mary,Smith,Bronx
4397,Diana,Wright,Long Beach
4399,Richard,Smith,Virginia Beach
4400,Madison,Morris,Caguas
4401,Mary,Hoover,Lilburn
4402,Heather,Smith,Honolulu
4403,Mary,Evans,Bismarck
4404,Helen,Smith,Caguas
4405,Anna,Merritt,Gaithersburg
4406,Mary,Smith,Caguas
4408,Anna,Smith,Caguas
4410,Mary,Fitzgerald,Caguas
4411,Kathy,Smith,Brighton
4413,James,Smith,Sugar Land
4414,Robert,Lopez,Sunnyvale
4415,Samuel,Mitchell,Caguas
4416,Crystal,Powell,Dallas
4417,Arthur,Alvarez,Rochester
4418,Mary,Mills,Caguas
4420,Susan,Owen,Caguas
4421,Carolyn,Smith,Atlanta
4422,Mary,Schwartz,Caguas
4423,Emma,Smith,Panorama City
4424,Mary,Jordan,Newark
4425,Robert,Gibson,Caguas
4426,Mary,Smith,Dallas
4427,Edward,Soto,Carlisle
4428,Mary,Smith,Caguas
4429,Sara,Graves,Dallas
4431,Mary,Johnson,Caguas
4432,Kenneth,Gillespie,Wheaton
4433,Michelle,Smith,Caguas
4434,Mary,Brown,Bellflower
4435,George,Cross,Roseville
4436,Janice,Smith,Caguas
4437,Mary,Murphy,Wilkes Barre
4438,Frank,Jennings,Caguas
4440,James,Garrett,Caguas
4441,Donna,Smith,Rancho Cordova
4442,Joshua,Davis,Caguas
4443,Harold,Smith,Long Beach
4444,Russell,Sullivan,Mount Prospect
4450,Mary,Ward,Caguas
4451,Joseph,Smith,Salinas
4452,Joyce,Lopez,Freeport
4453,Mary,Summers,Caguas
4454,Robert,Smith,San Ramon
4455,Jessica,Perry,Caguas
4457,Roger,Smith,Caguas
4459,Betty,Neal,Caguas
4460,Mary,Smith,Los Angeles
4462,Mary,Dillon,Caguas
4463,Samuel,Smith,Fairfield
4464,Mary,Johnson,Amarillo
4466,Rachel,Shaw,Yauco
4467,Howard,Smith,Caguas
4468,Mary,Stuart,Carol Stream
4469,Ruth,Maynard,Caguas
4470,Mary,Smith,Brooklyn
4471,Daniel,Green,Sacramento
4472,Mary,Smith,Caguas
4473,Christine,Jordan,West Chester
4474,Mary,Smith,Caguas
4475,Bobby,Davis,Glendale
4476,Mary,Ortiz,Brooklyn
4477,Jonathan,Smith,Duluth
4478,Mary,Shah,West Jordan
4479,Billy,Mooney,Caguas
4480,Alan,Smith,Vega Baja
4481,Mary,James,Doylestown
4482,Randy,Elliott,Caguas
4483,Mary,Clarke,Baltimore
4484,Gloria,Smith,Powder Springs
4485,Mary,Young,Caguas
4487,Rebecca,Knight,Diamond Bar
4488,Frances,Smith,Caguas
4489,Mary,Carter,Dorchester Center
4490,Elizabeth,Smith,Caguas
4492,Pamela,Hubbard,Lawrence
4493,Tiffany,Lang,Caguas
4494,Mary,Smith,Orange Park
4495,Mary,White,Caguas
4496,Joseph,Hoffman,Newark
4498,Mary,Brown,Los Angeles
4499,Cynthia,Price,Caguas
4500,Jesse,Fields,Edinburg
4502,Ruth,Smith,Caguas
4503,Mary,Trujillo,Saint Paul
4504,Betty,Weiss,Caguas
4505,Mary,Smith,San Diego
4507,Mary,Smith,Ithaca
4508,Emma,Calderon,Austin
4509,Mary,Smith,Caguas
4510,Rachel,Cochran,Strongsville
4512,Jane,Anderson,San Diego
4513,Mary,Robinson,Caguas
4514,Carl,Nicholson,West Covina
4515,Mary,Smith,Caguas
4516,Harry,Blake,Brooklyn
4518,Jennifer,Smith,Anaheim
4520,Mary,Chavez,Chicago
4521,Gerald,Smith,Caguas
4522,Mary,Dennis,Wyoming
4523,Madison,Smith,Caguas
4524,Johnny,Cooper,Potomac
4525,Mary,Wong,Caguas
4527,Mary,Rush,Findlay
4528,Karen,Smith,Caguas
4530,Mary,Smith,Miami
4533,Walter,Chavez,Oceanside
4536,Mary,Griffin,Caguas
4538,Matthew,Smith,Zanesville
4539,Jacqueline,James,Houston
4540,Mary,Santos,Wichita
4541,Margaret,Harrington,Caguas
4542,Lisa,Barr,Irvington
4543,Russell,Smith,Stone Mountain
4544,Mary,Warren,Caguas
4545,Andrea,Smith,Henderson
4546,Mary,Garcia,Riverside
4547,Mary,Molina,Van Nuys
4548,Ruth,Smith,Hialeah
4549,Mary,Jones,Caguas
4550,Patricia,Smith,Rome
4551,Jonathan,Blackwell,Caguas
4552,Janice,Smith,Jacksonville
4553,Mary,Carter,Caguas
4554,Brandon,Lang,Saginaw
4555,Mary,Smith,Caguas
4557,David,Sutton,Caguas
4558,Jennifer,Smith,San Francisco
4559,Margaret,Mcdaniel,Tucson
4560,Mary,Smith,Caguas
4561,Scott,Stone,Jonesboro
4562,Mary,Smith,Caguas
4563,Melissa,Powell,Dallas
4564,Mary,Smith,Charlotte
4565,Marilyn,Stone,Caguas
4566,Mary,Walton,Victorville
4570,Karen,Morrison,San Jose
4571,Catherine,Roman,San Pedro
4572,Crystal,Lucero,Brooklyn
4573,Mary,Smith,Salt Lake City
4575,Ashley,Whitaker,Orlando
4576,Deborah,Smith,Caguas
4577,Scott,Hudson,Arlington
4578,Mary,Smith,Modesto
4579,William,Zimmerman,Caguas
4580,Charles,Smith,Astoria
4581,Jessica,May,Caguas
4582,Brian,House,Anaheim
4584,Mary,Yu,San Juan
4585,Lauren,Smith,Caguas
4586,Mary,Bryant,Cleveland
4587,Anthony,Smith,Caguas
4588,Melissa,Rosario,Tampa
4589,Mary,Smith,Caguas
4590,Michael,Raymond,Buffalo
4591,Eric,Smith,Caguas
4592,Mary,Sanchez,Bartlett
4593,Anthony,Jenkins,Florissant
4594,Mary,Caldwell,Caguas
4595,Christian,Smith,San Diego
4596,Mary,Burns,Federal Way
4598,Gloria,Castro,Aurora
4599,Mary,Smith,Newark
4600,Roger,Barron,Crown Point
4601,Mary,Huber,Caguas
4603,Emily,Coleman,Caguas
4604,Mary,Pearson,Brooklyn
4605,Andrew,Horne,Eugene
4606,Carol,Smith,Caguas
4607,Stephanie,Young,Cupertino
4608,Mary,Briggs,Caguas
4609,Philip,Smith,Los Angeles
4610,Mary,Richards,North Tonawanda
4611,Dorothy,Smith,Caguas
4612,Mary,Wilson,Lansdale
4613,Ashley,Gordon,Richmond
4614,Mary,Smith,Caguas
4615,Christopher,Barnett,Chicago
4616,George,Smith,Caguas
4617,Jason,Keller,Toa Baja
4618,Andrea,Smith,Lithonia
4619,Mary,Nelson,Richmond
4620,Carolyn,Bennett,Caguas
4621,Doris,Smith,Germantown
4622,Mary,Holder,Caguas
4624,Kenneth,Matthews,Lawton
4625,Mary,Smith,Oviedo
4626,Brian,Clark,Caguas
4627,Eric,Lang,Arlington Heights
4628,Mary,Smith,Duluth
4629,Kimberly,Davis,Caguas
4630,Mary,Stark,Chicago
4631,Carol,Smith,Caguas
4632,Brandon,Baldwin,Virginia Beach
4633,Mary,Smith,Caguas
4635,Mary,Gamble,Caguas
4636,Karen,Smith,Yonkers
4637,Mary,Hamilton,Folsom
4638,Donald,Hayes,Caguas
4639,Kevin,Smith,Los Angeles
4640,Eric,Landry,Bronx
4641,Rachel,Smith,Caguas
4643,Louis,Smith,South San Francisco
4645,Steven,Smith,Los Angeles
4646,Arthur,Ramos,Williamsport
4647,Mary,Smith,Caguas
4648,Ryan,Daniel,Jersey City
4649,Diana,French,Goose Creek
4650,Mary,Smith,Hanover
4652,Mary,Smith,Aurora
4653,John,Brady,Caguas
4654,Alexander,Smith,Oakland
4655,Mary,Harper,Florissant
4657,Mary,Shaw,Chicago
4658,Sarah,Gallegos,Seattle
4659,Paul,Smith,Caguas
4660,Maria,Higgins,New York
4661,Mildred,Smith,Weslaco
4662,Mary,Zimmerman,Caguas
4663,Paul,Smith,Columbus
4664,Mary,Cole,Caguas
4665,Jessica,York,Escondido
4666,Mary,Smith,Manati
4667,Cheryl,Gonzalez,Caguas
4668,Mary,Schwartz,Mechanicsburg
4669,Robert,Smith,Humacao
4670,Sharon,Bailey,Caguas
4672,Mary,Smith,Detroit
4674,Mary,Lynn,Jamaica
4675,Jessica,Smith,Caguas
4676,Donna,Randolph,Reseda
4677,Timothy,Smith,Valrico
4678,Mary,Jones,La Mirada
4679,Sarah,Simpson,Caguas
4680,Gloria,Wall,Carlisle
4681,Mary,Smith,Marietta
4682,Marilyn,Morales,Caguas
4683,Mary,Lang,Cerritos
4684,Ann,Smith,San Ramon
4685,Tyler,Holt,Caguas
4686,Mary,Smith,Reynoldsburg
4687,Evelyn,Edwards,Caguas
4690,Nicholas,Adams,Las Vegas
4692,Mary,Smith,Caguas
4693,Wayne,Evans,Brooklyn
4694,Mary,Rivera,Del Rio
4695,Hannah,Guerra,Caguas
4696,Mary,Smith,Ballwin
4697,Kathryn,Singh,Caguas
4698,Mary,Collier,College Station
4701,Joyce,Barker,Caguas
4702,Mary,Smith,Napa
4703,Shirley,Lewis,Caguas
4704,Henry,James,Freeport
4705,Mary,Smith,Caguas
4706,Mary,Neal,Ballwin
4707,Victoria,Smith,Harvey
4708,Mary,Martin,Roseburg
4709,Jesse,Robinson,Caguas
4710,Mary,Briggs,Daly City
4711,Ryan,Smith,Pharr
4712,Nicholas,Pope,Caguas
4713,Jack,Smith,Passaic
4714,Mary,Finley,Miami
4716,Edward,Cooper,Caguas
4717,Mary,Sanders,Buffalo
4718,Stephanie,Wagner,Caguas
4719,Mary,Mcintosh,Hollywood
4720,Carolyn,Smith,Caguas
4721,Scott,Keith,Chicago
4722,Sara,Mclean,Saint Louis
4723,Terry,Smith,Webster
4724,Mary,Nelson,Caguas
4725,Gerald,Camacho,Lawrenceville
4727,Amanda,Estes,Honolulu
4728,Mary,Smith,Caguas
4729,Robert,Kaufman,Miami
4730,Karen,Smith,Miami
4731,Hannah,Thompson,Caguas
4732,Mary,Pierce,Glendale
4733,Diane,Smith,Saint Louis
4734,Teresa,Wilson,Los Angeles
4735,Mary,Harris,Caguas
4737,Mary,Mendoza,Caguas
4738,Thomas,Smith,Chicago
4739,Mary,Jimenez,Bayamon
4740,Willie,Wolfe,Greenville
4742,Bobby,Mcknight,Oceanside
4743,Mary,Smith,Washington
4744,Cynthia,Rodriguez,Caguas
4745,Mary,Brock,Antioch
4746,Jean,Smith,Walnut
4747,Janice,Thomas,Chicago
4748,Mary,Smith,Caguas
4750,Mary,Smith,Martinsburg
4751,Brandon,Rowland,Caguas
4754,Mary,Santana,Freeport
4755,Betty,Smith,Caguas
4756,Mary,Stanley,Brooklyn
4760,Cynthia,Smith,Chicago
4761,Mary,Shannon,Caguas
4762,Cynthia,Smith,Ypsilanti
4763,Mary,Byrd,Martinsburg
4764,Christopher,Smith,Caguas
4765,Mary,Sweeney,Milford
4766,Thomas,Smith,Caguas
4767,Jennifer,Stephenson,Washington
4768,Amanda,Hays,Caguas
4769,Mary,Smith,Bakersfield
4770,Andrea,Malone,Caguas
4771,Mary,Smith,Martinez
4772,Robert,Gonzalez,Rochester
4774,Mary,Martinez,Honolulu
4776,Mary,Potter,Chapel Hill
4777,David,Smith,Caguas
4778,Amy,Campbell,Bridgeton
4779,Theresa,Turner,Caguas
4781,Janet,Smith,Caguas
4782,Mary,Powell,Las Vegas
4783,Shirley,Smith,South Richmond Hill
4784,Mary,Williams,Caguas
4785,Rachel,Price,Kenner
4786,Mary,Bond,Caguas
4787,Brian,Smith,Morristown
4788,Mary,Charles,Caguas
4789,Kathleen,Richmond,Medina
4790,Mildred,Smith,Potomac
4791,Mary,Patton,Hialeah
4792,Dorothy,Montoya,Caguas
4794,Julia,Mosley,Simi Valley
4795,Mary,Smith,Fargo
4796,Kelly,Mcbride,Caguas
4797,Russell,Branch,Pomona
4800,Mary,Smith,Caguas
4801,Aaron,Chambers,Honolulu
4802,Mary,Smith,Caguas
4803,Kelly,Andrews,Los Angeles
4804,Mary,Smith,Jacksonville
4805,Karen,Rivas,Caguas
4806,Mary,Smith,Ridgewood
4807,Raymond,Rodgers,Mission Viejo
4808,Mary,Smith,Chicago
4810,Mary,Smith,El Paso
4811,Karen,Dunn,Hollister
4812,Nathan,Fritz,Caguas
4813,Mary,Smith,Chino
4814,Paul,Suarez,Simi Valley
4815,Jerry,Smith,Los Angeles
4817,Mary,Hurley,Chicago
4819,Mary,Porter,Caguas
4821,Brittany,Rangel,Caguas
4823,Diana,Thomas,Compton
4824,Mary,Sanchez,Caguas
4825,Jack,Boyle,Riverside
4826,Roy,Smith,Houston
4827,Mary,Day,Caguas
4828,Danielle,Leon,Des Plaines
4829,Mary,Smith,Sunnyvale
4830,Henry,Jones,Philadelphia
4831,Mary,Smith,Caguas
4832,Raymond,Navarro,Vallejo
4833,Mary,Smith,Caguas
4834,Shirley,Miller,Detroit
4836,Mary,Smith,Caguas
4837,Robert,Garcia,Louisville
4838,Mark,Frank,Caguas
4839,Ashley,Smith,Milwaukee
4840,Mary,Marshall,Irving
4841,John,Warner,Caguas
4842,Rachel,Smith,Pittsburg
4843,Mary,Sandoval,Glendale
4845,Douglas,Smith,Caguas
4847,Michael,Smith,Caguas
4848,Jennifer,Morgan,Watsonville
4849,Teresa,Baxter,Carolina
4850,Mary,Smith,Wayne
4851,Kimberly,Mcgrath,Caguas
4852,Joshua,Smith,Highland Park
4854,Laura,Owens,Brooklyn
4855,Tyler,Key,San Jose
4856,Mary,Smith,Woodbridge
4857,Nancy,Whitaker,Caguas
4858,Mary,Smith,Del Rio
4859,Michelle,Martinez,Caguas
4860,Mary,Wiggins,Aurora
4861,Rebecca,Smith,Caguas
4863,Elizabeth,Smith,Caguas
4864,Crystal,Leon,Fresno
4866,Sean,Hoffman,Escondido
4867,Mary,Smith,Caguas
4870,Pamela,Walker,Decatur
4871,Justin,Hall,Caguas
4872,Mary,Smith,Brooklyn
4873,Samantha,Wilson,San Diego
4874,Mary,Taylor,Seattle
4876,Harry,Smith,Virginia Beach
4877,Mary,Greene,New Brunswick
4879,Helen,Webb,Beaverton
4880,Carol,Banks,Mission Viejo
4882,Mary,Daniels,Detroit
4883,Vincent,Smith,Baltimore
4884,Mary,Wall,Caguas
4886,Angela,Moore,Newark
4887,Nicholas,Smith,Caguas
4888,Mary,Berry,Modesto
4889,Carolyn,Smith,Caguas
4890,Mary,Harrington,Chicago
4891,Richard,Smith,Philadelphia
4892,Mary,Nichols,Canton
4893,William,Smith,Caguas
4894,Nancy,Taylor,Enfield
4895,Edward,Spencer,Caguas
4897,Mary,Garcia,Bellflower
4898,Joseph,Ellis,Malden
4899,Mary,Bauer,Caguas
4900,James,Trevino,Miami
4901,Brenda,Smith,Milford
4902,Martha,Garcia,Caguas
4903,Mary,Rodriguez,Silver Spring
4904,Bruce,Smith,Jersey City
4905,Mary,Hunter,Caguas
4906,Richard,Smith,San Jose
4907,Amanda,Lopez,Caguas
4908,Ann,Mccoy,Fontana
4909,Mary,Smith,Phoenix
4910,Raymond,Mcbride,Caguas
4911,Mary,Smith,Greenville
4913,Jerry,Smith,Amarillo
4915,Matthew,Juarez,Fort Lauderdale
4916,Larry,Smith,Caguas
4917,Lauren,Campbell,Chicago
4918,Mary,Gray,Hickory
4919,Judith,Smith,Opa Locka
4920,Gloria,Ewing,Caguas
4921,Mary,Smith,Hialeah
4923,Crystal,Smith,Aurora
4924,Mary,Castillo,Caguas
4925,Julia,Zavala,Union City
4926,Mary,Smith,Bronx
4927,Carolyn,Green,Caguas
4928,Mary,Adams,Moreno Valley
4929,Janet,Harvey,Caguas
4930,Mary,Preston,Napa
4931,Arthur,Smith,Tampa
4935,Sarah,Nielsen,Orange Park
4936,Kyle,Smith,Caguas
4938,Donald,Smith,Jersey City
4940,Marie,Snyder,Brooklyn
4941,Mary,Smith,Chicago
4942,David,Gill,Salt Lake City
4945,Mary,Meza,Brownsville
4946,Howard,Smith,Caguas
4948,Emily,Smith,Caguas
4949,Mary,Simmons,Riverside
4950,Brittany,Henry,Amarillo
4952,Elizabeth,Smith,Long Beach
4953,Pamela,Burnett,Caguas
4954,Mary,Smith,Houston
4955,Frank,Vaughn,Caguas
4956,Mary,Smith,Austin
4957,Lawrence,Kidd,South Ozone Park
4958,Mary,Smith,Caguas
4960,Mary,Smith,Roseburg
4961,Justin,Kim,Opa Locka
4962,Arthur,Smith,Caguas
4963,Mary,Smith,Brownsville
4964,Charles,Martinez,Brooklyn
4965,Mary,Gutierrez,Santa Clara
4966,Amber,Bradley,Columbus
4967,Mary,Maldonado,Caguas
4968,Johnny,Lutz,La Crosse
4969,Mary,Smith,Caguas
4970,Nancy,Mitchell,Mission Viejo
4971,Mary,Hogan,Caguas
4972,Matthew,Smith,Aurora
4973,Alan,Hubbard,Caguas
4974,Mary,Smith,Salt Lake City
4976,Mary,Smith,Milford
4978,Mary,Small,Houston
4979,Emily,Smith,Caguas
4980,Mary,Wilson,Brooklyn
4981,Richard,Shepherd,Bronx
4982,Cynthia,Smith,Union
4983,Hannah,Snyder,Caguas
4984,Mary,Smith,Philadelphia
4985,Deborah,Miller,Caguas
4986,Katherine,Cole,Santa Ana
4987,Mary,Smith,Caguas
4988,Michelle,Pierce,Washington
4989,Mary,Smith,Caguas
4990,Karen,Johnson,Yonkers
4991,Mary,Krause,Greensboro
4992,Grace,Smith,Caguas
4993,Mary,Wilson,Fort Lauderdale
4994,Anthony,Brooks,Caguas
4996,Christine,Zimmerman,Olathe
4997,Roy,Todd,Valrico
4998,Mary,Smith,Caguas
4999,Virginia,Green,San Bernardino
5000,Mary,Cannon,San Juan
5001,Ann,Waller,Caguas
5002,Bryan,Smith,Chicago
5003,Mary,Alexander,Laguna Niguel
5004,Dorothy,Friedman,Miami
5005,Mary,Smith,Berwyn
5009,Aaron,Smith,Caguas
5010,Mary,Olsen,Cleveland
5011,William,Berg,Caguas
5012,Karen,Smith,Brooklyn
5013,Mary,Peters,Reynoldsburg
5014,Peter,Smith,Highland Park
5016,James,Rangel,Oceanside
5019,Mary,Smith,Caguas
5020,Lawrence,Weeks,Chicago
5021,Mary,Smith,Caguas
5022,Judy,Baker,San Jose
5024,Thomas,Klein,Flushing
5025,Paul,Stevenson,Bronx
5027,Mary,Collins,Caguas
5028,Joseph,Lucero,Miami
5029,Kevin,Smith,Honolulu
5030,Rose,Harper,Caguas
5031,Mary,George,San Antonio
5033,Mary,Smith,Canton
5034,Rose,Williams,Caguas
5035,Mary,Drake,New York
5037,Amber,Pearson,Los Angeles
5038,Mary,Smith,Caguas
5039,Christopher,Perez,Englewood
5040,Emily,Nicholson,Caguas
5042,Andrew,Garner,Caguas
5043,Mary,Smith,Bronx
5044,Linda,Sanchez,Caguas
5045,Nathan,Stevens,Antioch
5046,Mary,Smith,Astoria
5047,Shirley,Whitehead,Caguas
5048,Johnny,Smith,Buffalo
5049,Mary,Walton,Caguas
5050,Susan,Nicholson,Huntington Beach
5051,Brenda,Smith,Fargo
5052,Larry,Meyer,Oregon City
5053,Mary,Smith,Caguas
5054,Paul,Thomas,Brooklyn
5055,Emma,Clay,Caguas
5057,Angela,Lee,Indianapolis
5058,Mary,Salinas,Caguas
5059,Deborah,Smith,Goose Creek
5060,Mary,Kelley,Caguas
5061,Charles,Heath,Chicago
5062,Donald,Mosley,South El Monte
5063,Frank,Smith,Caguas
5064,Mary,Carney,Phoenix
5065,Donald,Smith,Dearborn
5066,Mary,Jones,Caguas
5067,Robert,Glass,Ogden
5068,Anna,Smith,Caguas
5069,Mary,Martin,Hialeah
5070,Dorothy,Smith,Mililani
5071,Andrew,Campos,Caguas
5072,Jacob,Smith,New York
5073,Mary,Frazier,Poway
5074,Karen,Smith,Caguas
5075,Sharon,Moore,Jonesboro
5076,Mary,Jackson,Cleveland
5077,Donald,Thompson,Caguas
5078,Frances,Sparks,Philadelphia
5079,Gregory,Cameron,Caguas
5080,Mary,Smith,Houston
5082,Susan,Smith,Caguas
5083,George,Valentine,Bronx
5085,Janet,Jones,Caguas
5086,Mary,Parker,San Sebastian
5087,Mark,Figueroa,Caguas
5088,Mary,Smith,Oceanside
5089,James,Holloway,Caguas
5090,Margaret,Brandt,Carlsbad
5091,Sarah,Smith,Caguas
5092,Mary,Rodriguez,Chicago
5093,Sara,Rice,Caguas
5095,Louis,York,Doylestown
5096,Mary,Smith,Caguas
5097,Jennifer,Moore,Martinez
5098,Janet,Allen,Caguas
5099,Mary,Mercer,Aurora
5101,Mary,Ball,Caguas
